,run_length,genres,release_date,rating,movie_rated_pg-13,movie_rated_r,movie_rated_pg,movie_rated_g,movie_rated_not rated,movie_rated_approved,movie_rated_passed,movie_rated_nc-17,movie_rated_tv-ma,movie_rated_null,movie_rated_gp,movie_rated_m/pg,movie_rated_tv-14,movie_rated_tv-pg
1001,2h 10min,Drama; Mystery; Sci-Fi; ,9,8.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1002,1h 53min,Mystery; Thriller; ,4,8.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1003,2h 18min,Mystery; Thriller; ,1,8.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1004,1h 46min,Crime; Mystery; Thriller; ,7,8.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1005,1h 47min,Drama; Mystery; Thriller; ,7,8.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1006,2h 29min,Drama; Mystery; Thriller; ,9,8.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1007,1h 53min,Drama; Mystery; Sci-Fi; ,0,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1008,2h 26min,Action; Adventure; Mystery; ,10,7.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1009,1h 55min,Action; Mystery; Thriller; ,7,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1010,2h 27min,Drama; Mystery; War; ,7,8.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1011,1h 55min,Crime; Mystery; Thriller; ,4,7.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1012,1h 49min,Horror; Mystery; Thriller; ,8,8.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1013,2h 33min,Crime; Drama; Mystery; ,8,8.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1014,2h 8min,Action; Adventure; Mystery; ,11,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1015,1h 56min,Drama; Mystery; Sci-Fi; ,10,7.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1016,2h 9min,Mystery; Sci-Fi; Thriller; ,0,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1017,2h 4min,Adventure; Mystery; Sci-Fi; ,5,7.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1018,2h 18min,Crime; Drama; Mystery; ,8,8.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1019,1h 41min,Action; Drama; Mystery; ,10,8.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1020,1h 59min,Action; Mystery; Thriller; ,5,7.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1021,2h 25min,Action; Crime; Mystery; ,5,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1022,2h 48min,Crime; Drama; Mystery; ,11,7.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1023,2h 42min,Action; Drama; Mystery; ,2,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1024,1h 33min,Action; Drama; Mystery; ,3,7.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1025,1h 44min,Horror; Mystery; Thriller; ,1,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1026,1h 48min,Drama; Mystery; Sci-Fi; ,3,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1027,2h 1min,Action; Comedy; Mystery; ,3,7.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1028,2h 37min,Crime; Drama; Mystery; ,2,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1029,2h 44min,Action; Drama; Mystery; ,9,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1030,1h 52min,Mystery; Thriller; ,8,8.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1031,1h 52min,Horror; Mystery; Thriller; ,6,7.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1032,1h 48min,Action; Mystery; Thriller; ,6,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1033,2h 19min,Action; Adventure; Mystery; ,2,6.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1034,2h 9min,Action; Adventure; Mystery; ,11,7.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1035,2h 18min,Crime; Drama; Mystery; ,9,7.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1036,2h 38min,Crime; Drama; Mystery; ,11,7.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1037,1h 53min,Action; Mystery; Sci-Fi; ,8,6.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1038,2h 29min,Mystery; Thriller; ,4,6.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1039,1h 59min,Drama; Mystery; ,8,8.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1040,1h 46min,Drama; Mystery; Sci-Fi; ,10,7.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1041,1h 43min,Horror; Mystery; ,9,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1042,1h 49min,Horror; Mystery; Sci-Fi; ,5,8.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1043,2h 8min,Mystery; Romance; Thriller; ,4,8.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1044,2h 17min,Drama; Mystery; Thriller; ,2,8.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1045,2h 52min,Action; Drama; Mystery; ,9,7.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1046,2h 9min,Drama; Mystery; Thriller; ,8,7.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1047,1h 52min,Mystery; Sci-Fi; Thriller; ,5,7.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1048,1h 46min,Drama; Mystery; Sci-Fi; ,7,6.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1049,2h 9min,Crime; Drama; Mystery; ,2,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1050,1h 44min,Horror; Mystery; Thriller; ,7,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1051,1h 37min,Drama; Mystery; Sci-Fi; ,6,7.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1052,1h 45min,Fantasy; Horror; Mystery; ,10,7.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1053,2h 24min,Drama; Mystery; Thriller; ,9,7.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1054,1h 55min,Horror; Mystery; ,9,7.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1055,2h 27min,Drama; Mystery; Thriller; ,9,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1056,2h 11min,Action; Adventure; Mystery; ,10,6.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1057,1h 50min,Crime; Drama; Mystery; ,3,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1058,2h 39min,Drama; Mystery; Thriller; ,6,7.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1059,1h 40min,Action; Mystery; Thriller; ,6,6.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1060,2h 16min,Adventure; Mystery; Thriller; ,8,8.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1061,2h 10min,Drama; Mystery; Thriller; ,5,8.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1062,1h 43min,Drama; Horror; Mystery; ,2,7.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1063,1h 51min,Horror; Mystery; ,11,7.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1064,1h 43min,Horror; Mystery; Thriller; ,3,6.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1065,1h 58min,Drama; Mystery; Thriller; ,4,7.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1066,2h 18min,Action; Mystery; Thriller; ,4,6.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1067,1h 44min,Fantasy; Horror; Mystery; ,5,6.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1068,2h 30min,Drama; Mystery; Sci-Fi; ,6,7.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1069,1h 46min,Action; Mystery; Thriller; ,1,6.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1070,1h 54min,Crime; Drama; Mystery; ,9,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1071,1h 53min,Action; Mystery; Thriller; ,1,6.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1072,2h 16min,Fantasy; Mystery; Romance; ,11,6.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1073,2h 3min,Drama; Mystery; Romance; ,0,7.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1074,1h 48min,Drama; Mystery; Thriller; ,6,6.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1075,1h 33min,Horror; Mystery; ,9,6.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1076,1h 21min,Horror; Mystery; ,6,6.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1077,1h 37min,Drama; Mystery; Romance; ,10,7.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1078,1h 30min,Mystery; Thriller; ,3,7.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1079,2h 1min,Action; Drama; Mystery; ,2,6.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1080,1h 26min,Horror; Mystery; Thriller; ,9,6.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1081,1h 45min,Crime; Drama; Mystery; ,3,6.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1082,2h 14min,Horror; Mystery; Thriller; ,5,7.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1083,2h 7min,Drama; Horror; Mystery; ,5,7.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1084,2h 4min,Action; Adventure; Mystery; ,11,6.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1085,1h 50min,Horror; Mystery; Thriller; ,9,6.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1086,2h 32min,Crime; Drama; Mystery; ,3,7.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1087,1h 30min,Drama; Mystery; Sci-Fi; ,6,7.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1088,1h 56min,Horror; Mystery; Thriller; ,2,6.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1089,1h 40min,Horror; Mystery; Thriller; ,2,6.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1090,1h 54min,Crime; Drama; Mystery; ,10,6.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1091,1h 47min,Crime; Drama; Mystery; ,7,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1092,1h 31min,Drama; Mystery; Sci-Fi; ,5,5.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1093,1h 38min,Crime; Mystery; Thriller; ,1,6.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1094,2h 9min,Drama; Mystery; Romance; ,4,8.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1095,2h 3min,Horror; Mystery; Thriller; ,6,6.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1096,1h 32min,Drama; Horror; Mystery; ,1,6.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1097,1h 40min,Mystery; Sci-Fi; Thriller; ,1,7.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1098,2h 2min,Drama; Mystery; Thriller; ,0,7.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1099,2h 1min,Drama; Horror; Mystery; ,8,6.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1100,2h 22min,Romance; ,6,8.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1101,3h 14min,Romance; ,11,7.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1102,1h 48min,Romance; ,2,8.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1103,2h 6min,Romance; ,0,8.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1104,2h,Romance; ,11,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1105,2h 2min,Comedy; Romance; ,1,8.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1106,2h 2min,Comedy; Romance; ,11,7.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1107,1h 56min,Comedy; Romance; ,1,8.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False
