,movie_rated,run_length,release_date,rating,genre_action,genre_adventure,genre_sci-fi,genre_drama,genre_fantasy,genre_war,genre_comedy,genre_animation,genre_crime,genre_thriller,genre_mystery,genre_horror,genre_biography,genre_history,genre_music,genre_sport,genre_romance,genre_western
1386,R,2h 4min,23 March 2007 (USA),7.2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1387,PG-13,2h 10min,21 December 2012 (USA),7.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1388,PG-13,2h 16min,22 July 2005 (USA),6.8,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1389,R,1h 53min,1 June 1990 (USA),7.5,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1390,R,2h 39min,16 July 1999 (USA),7.4,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1391,R,2h 5min,13 February 2015 (USA),4.1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1392,PG-13,1h 40min,23 July 2010 (USA),6.4,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1393,Approved,2h 16min,26 September 1959 (Japan),8.3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1394,R,1h 43min,17 August 2012 (USA),6.6,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1395,PG-13,1h 32min,5 October 2012 (USA),6.3,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1396,R,2h 10min,20 June 1974 (USA),8.2,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1397,PG-13,1h 32min,11 October 2002 (USA),6.8,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1398,PG-13,2h 15min,10 August 2012 (USA),6.7,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1399,PG-13,2h 22min,16 October 2015 (USA),7.6,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1400,R,2h 33min,21 August 2009 (USA),8.3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1401,R,2h 49min,24 July 1998 (USA),8.6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1402,R,1h 56min,10 July 1987 (USA),8.3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1403,R,1h 58min,19 January 2007 (USA),8.2,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1404,R,2h 27min,15 August 1979 (USA),8.4,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1405,PG,1h 42min,23 January 1943 (USA),8.5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1406,R,2h 14min,17 October 2014 (USA),7.6,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1407,R,2h 11min,31 July 2009 (USA),7.6,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1408,R,2h 34min,5 December 2003 (USA),7.7,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1409,R,2h,6 February 1987 (USA),8.1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1410,R,1h 47min,13 August 2008 (USA),7.0,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1411,R,2h 24min,18 January 2002 (USA),7.7,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1412,R,1h 59min,10 January 2020 (USA),8.3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1413,R,3h 3min,23 February 1979 (USA),8.1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1414,R,2h 11min,16 March 2001 (USA),7.6,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1415,PG-13,1h 48min,8 November 2019 (USA),7.9,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1416,Not Rated,1h 29min,26 July 1989 (USA),8.5,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1417,PG,2h 41min,14 December 1957 (USA),8.1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1418,Passed,2h 5min,7 March 1941 (USA),8.4,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1419,PG-13,1h 34min,26 November 2008 (USA),7.8,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1420,R,2h 42min,6 December 1996 (USA),7.4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1421,Approved,1h 28min,25 December 1957 (USA),8.4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1422,R,2h 50min,15 January 1999 (USA),7.6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1423,R,2h 13min,13 January 1995 (USA),7.6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1424,R,2h 11min,12 January 2011 (France),8.3,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1425,PG-13,1h 48min,5 February 2010 (USA),6.3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1426,R,1h 34min,6 November 2009 (USA),6.2,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1427,PG-13,2h 11min,27 November 2013 (USA),7.6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1428,R,2h 24min,15 January 2016 (USA),7.3,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1429,R,2h 42min,1 June 1985 (Japan),8.2,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1430,Null,2h 15min,4 November 2016 (Turkey),8.9,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1431,R,2h 25min,5 January 1990 (USA),7.2,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1432,GP,2h 52min,2 April 1970 (USA),7.9,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1433,PG-13,1h 56min,21 April 2000 (USA),6.6,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1434,R,2h 5min,22 August 1997 (USA),5.9,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1435,R,2h 25min,18 May 2007 (USA),7.7,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1436,Not Rated,2h 17min,16 October 2015 (USA),7.7,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1437,R,1h 51min,17 April 2015 (India),7.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1438,PG-13,3h 17min,31 December 1965 (USA),8.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1439,Approved,2h 59min,18 December 1961 (Sweden),8.2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1440,R,1h 56min,18 March 1970 (USA),7.5,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1441,Not Rated,2h 30min,22 October 1967 (UK),7.7,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1442,R,2h 14min,14 June 2002 (USA),6.1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1443,R,1h 46min,26 June 1981 (USA),6.9,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1444,Not Rated,2h 32min,24 August 1930 (USA),8.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1445,Approved,2h 50min,29 May 1947 (Mexico),8.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1446,Not Rated,1h 9min,17 November 1933 (USA),7.8,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1447,Not Rated,2h 47min,20 June 1997 (USA),8.1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1448,Not Rated,1h 57min,19 May 1976 (France),5.9,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1449,Not Rated,2h 22min,17 October 1985 (Hungary),8.3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1450,R,1h 53min,11 December 2015 (USA),6.6,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1451,Not Rated,2h 1min,20 September 1967 (USA),8.1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1452,M/PG,2h 38min,12 March 1969 (USA),7.7,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1453,PG,2h 55min,15 June 1977 (USA),7.4,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1454,Not Rated,2h,10 August 1953 (Brazil),8.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1455,R,2h 5min,15 February 2002 (USA),6.3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1456,Not Rated,2h 7min,23 March 2007 (USA),7.5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1457,GP,2h 24min,23 June 1970 (USA),7.6,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1458,R,1h 38min,19 September 2001 (France),7.9,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1459,R,2h 8min,7 April 2000 (USA),6.4,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1460,R,1h 47min,11 June 2015 (Hungary),7.5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1461,PG,2h 9min,19 December 1975 (UK),7.8,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1462,Passed,1h 58min,28 August 1953 (USA),7.6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1463,Not Rated,2h 18min,11 January 2019 (USA),8.3,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1464,R,2h 14min,17 November 2017 (USA),7.4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1465,R,1h 53min,18 August 1989 (USA),7.1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1466,TV-MA,2h 2min,26 May 2017 (USA),6.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1467,R,2h 10min,5 December 1986 (USA),6.9,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1468,R,1h 41min,24 May 2001 (Germany),7.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1469,R,2h 20min,24 September 2004 (USA),8.1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1470,PG,1h 25min,18 July 1975 (Canada),7.7,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1471,Not Rated,2h 18min,17 June 1964 (USA),7.7,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1472,PG-13,1h 41min,17 August 2007 (USA),5.4,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
